order_id,product_id,store_id,product_name,city,date_of_sale,quantity,sales_amout
197,1653,536,Bacon,East Laurieside,2023-12-02,24,259.8
521,1926,96,Bike,Danaton,2022-08-24,12,284.95
646,1067,514,Tuna,Garciaborough,2025-08-17,2,280.13
485,748,521,Pizza,Port Jessicahaven,2023-07-26,21,249.91
43,169,335,Shirt,Johnsonfurt,2023-12-28,6,306.46
59,1004,110,Pants,New Crystalton,2022-11-14,30,25.7
743,659,273,Towels,New Michael,2022-11-01,2,287.3
39,1744,377,Bacon,East Melissaview,2024-04-08,28,245.35
938,1381,479,Fish,West Monica,2024-01-07,30,242.0
791,1803,49,Table,South Douglas,2021-10-06,29,192.68
848,365,20,Bacon,Tammyport,2026-01-11,27,152.3
609,1764,112,Shirt,Brittanymouth,2024-06-07,25,166.54
873,319,457,Chips,West Peter,2021-10-12,28,301.22
942,983,333,Shoes,Jessicaville,2024-09-25,20,205.5
78,522,70,Chips,Simsland,2025-07-27,13,154.89
799,395,585,Gloves,East Cheyenne,2022-10-12,17,57.2
742,187,513,Chair,West Nathanielland,2021-12-08,29,17.16
170,780,363,Computer,West Jessicaberg,2022-02-10,14,231.68
58,1493,353,Ball,East Davidhaven,2022-10-21,28,275.71
946,1196,496,Soap,Hendersonshire,2022-09-14,18,134.57
425,608,54,Mouse,New Michael,2023-04-19,26,60.27
845,587,165,Soap,Annmouth,2024-10-18,0,286.88
188,1432,424,Salad,East Patricia,2022-02-02,26,269.99
343,1744,567,Salad,Port Crystalberg,2022-06-24,28,63.5
154,467,162,Mouse,South Katelyn,2023-03-01,30,168.3
995,1021,166,Computer,Port Robert,2022-11-12,3,308.75
15,261,27,Towels,Smithport,2022-06-24,26,197.53
835,1562,187,Gloves,South Kelly,2021-07-16,1,50.24
333,1597,476,Computer,West Timothy,2022-05-20,30,94.98
804,1363,70,Pants,Port Parker,2025-08-20,15,74.51
113,1321,434,Gloves,North Melvinbury,2025-06-18,5,180.82
248,10,1,Shirt,East Katie,2023-04-28,1,45.1
770,1923,171,Cheese,New Steven,2021-12-11,18,162.51
106,1582,524,Ball,West Melanie,2021-01-27,12,169.85
640,904,480,Chair,Wagnerport,2022-05-09,11,167.27
229,1575,97,Bacon,Danielsberg,2024-08-09,6,326.75
967,162,348,Fish,Johnshire,2025-10-28,16,341.73
682,515,245,Keyboard,Grantfurt,2022-11-03,10,102.32
772,1810,503,Gloves,Mirandahaven,2022-06-27,17,139.4
705,1455,521,Hat,Port Shawn,2022-03-04,13,209.11
804,1504,473,Gloves,West Lesliemouth,2021-04-22,3,275.46
474,944,109,Sausages,South April,2022-11-22,16,215.54
777,116,361,Shoes,West Nicholasfort,2021-08-17,22,90.84
650,290,509,Salad,South Karla,2022-09-06,18,134.32
306,523,600,Soap,Stanleyshire,2022-07-21,20,66.8
211,302,179,Computer,Heatherport,2025-10-03,24,205.38
736,1741,362,Keyboard,New Alexanderstad,2023-12-26,29,130.88
60,556,424,Tuna,South Stephanie,2021-10-09,16,43.18
86,980,101,Tuna,Williamstown,2021-09-28,11,122.9
288,969,475,Bike,South Joseph,2025-12-15,15,177.36
887,1709,307,Tuna,New Juliaberg,2024-07-30,5,182.64
654,1362,510,Pants,Andrewfurt,2023-06-20,6,253.88
654,827,15,Salad,North Henryside,2023-03-06,23,168.74
716,872,590,Salad,South Lorettahaven,2022-04-27,11,304.86
214,1908,388,Chicken,South Ryanmouth,2023-10-19,16,267.94
874,52,190,Shoes,West Michael,2021-09-21,22,44.71
451,1147,102,Bacon,East Jasonmouth,2025-12-24,10,290.57
156,431,539,Chicken,East Nicholas,2024-06-22,22,326.45
606,1585,366,Chips,East Joy,2024-08-10,18,338.24
723,1883,315,Bike,Joneston,2022-10-01,10,330.81
437,220,366,Keyboard,New Sierra,2025-10-15,14,318.33
506,390,318,Mouse,East Evanmouth,2021-06-22,0,242.81
921,1635,11,Chicken,Loganmouth,2023-05-29,13,255.15
826,1637,514,Chicken,Jasonhaven,2025-10-20,29,254.35
715,1517,568,Sausages,West Amandafurt,2024-09-16,18,70.18
743,1196,536,Towels,South Jasonbury,2025-07-25,17,289.6
689,843,328,Salad,Jasonmouth,2022-03-03,17,88.56
24,634,258,Towels,Lake Michaeltown,2025-04-22,16,26.21
936,836,564,Shirt,Amandaburgh,2021-03-03,0,192.53
845,499,366,Mouse,East Carlosport,2023-11-04,13,118.45
789,1384,403,Soap,New Sylvia,2025-04-28,15,156.87
13,1858,32,Chair,Schaeferview,2025-11-23,10,177.15
528,1632,368,Keyboard,North Kelly,2023-04-05,0,217.32
930,513,537,Shoes,Wellsfurt,2024-11-04,2,333.34
79,1727,590,Pants,Lopezburgh,2024-12-01,18,323.83
243,1565,122,Ball,South Anthonyhaven,2022-06-23,15,51.97
982,778,50,Ball,Port Laura,2025-09-09,16,29.82
585,623,32,Chicken,Ramirezchester,2025-02-24,29,105.33
934,23,365,Mouse,East Christophermouth,2022-11-12,11,64.27
559,439,118,Table,South Crystalborough,2022-10-20,12,63.79
670,1443,167,Chicken,Longburgh,2023-10-19,6,149.5
528,585,72,Ball,East Brian,2025-01-01,7,107.47
308,785,45,Computer,South Daniel,2022-08-24,26,288.0
439,573,95,Car,South Charles,2025-04-21,11,127.24
385,740,93,Tuna,South Christopherborough,2024-01-19,23,327.5
340,1586,509,Pizza,South Christopherfort,2024-12-31,18,267.5
597,532,418,Gloves,Whitebury,2023-10-26,8,303.89
478,1492,317,Salad,West Carolside,2021-11-10,21,91.14
373,338,271,Soap,South Tamaraland,2023-12-30,13,129.81
210,1485,121,Mouse,South Courtney,2022-02-23,25,178.34
510,707,123,Sausages,New Lisa,2021-06-07,6,301.21
268,310,178,Pizza,Port Connie,2024-06-11,15,111.56
349,1568,14,Mouse,Jacobmouth,2023-10-11,13,262.97
527,1249,342,Gloves,North Vincentborough,2025-12-09,17,332.67
579,943,411,Chair,East Donna,2021-01-24,14,170.91
591,1949,169,Pants,Charlesfort,2023-06-09,3,29.12
90,31,254,Pizza,Lake Sara,2024-07-20,10,56.7
307,534,310,Shirt,Lake Karl,2023-06-21,27,65.86
985,1916,466,Bacon,West Theresamouth,2023-09-11,0,146.15
882,168,521,Fish,Paulaburgh,2025-07-10,29,21.25
39,1103,67,Ball,Jacobport,2025-03-03,14,329.34
428,597,394,Keyboard,Dustinbury,2024-04-27,2,40.14
859,275,521,Sausages,North Christineside,2023-11-25,20,288.53
221,1659,27,Computer,North Briannachester,2023-07-21,22,15.91
826,1781,383,Chips,Susanview,2023-10-05,11,136.73
685,1804,322,Gloves,Juliabury,2024-05-12,10,125.89
599,1051,48,Pants,Matthewborough,2021-06-20,18,86.25
290,1006,35,Ball,Bensonport,2024-11-29,19,189.99
548,264,127,Pants,North Stevenbury,2024-09-01,16,74.7
417,636,47,Chair,Wilcoxshire,2023-03-16,19,240.58
336,399,78,Chips,Joshuaton,2022-06-05,25,46.547107641851454
217,520,31,Salad,Lisaland,2023-05-29,5,206.89
306,427,238,Chair,Johnsonfort,2023-09-11,20,94.4
649,892,416,Sausages,New John,2025-10-10,29,345.0
778,1824,40,Cheese,Padillabury,2021-10-20,8,296.65
248,707,106,Hat,New Marcoshire,2021-09-12,29,31.97
856,768,587,Chips,Patriciaport,2022-11-14,2,135.79
964,656,537,Shoes,Floreshaven,2025-09-17,12,290.48
243,611,216,Towels,Huntview,2025-07-24,27,152.72
108,16,109,Towels,Port Kristen,2022-02-20,6,28.3
741,45,479,Towels,Robertport,2021-08-23,13,187.97
926,1575,363,Pants,Loveborough,2022-08-11,15,136.55
417,1308,433,Salad,Murillochester,2023-07-26,25,37.59
892,1404,147,Mouse,Thompsonchester,2022-07-06,16,192.5
178,1240,551,Mouse,Lake Juliemouth,2022-12-02,28,286.37
332,1851,377,Sausages,New Brenda,2022-01-21,24,132.94
953,677,65,Soap,Matthewberg,2022-07-14,22,166.2
687,734,496,Bacon,New Kellybury,2024-11-12,7,56.54
487,1355,169,Soap,Paulashire,2021-12-08,18,285.33
954,1191,31,Sausages,East Donnatown,2021-08-19,7,149.71
100,580,166,Bike,Aaronchester,2025-06-18,3,243.1
781,974,18,Bacon,Schmittbury,2021-07-01,15,207.66
433,35,563,Shoes,Prattburgh,2022-01-11,13,165.12
201,571,203,Gloves,Brownport,2021-07-14,14,137.95
254,856,362,Mouse,West Alex,2024-06-30,15,85.96
536,53,523,Shirt,Bradyside,2024-04-11,16,179.58
554,1172,156,Table,Port Danielview,2021-06-07,16,69.32
557,1461,43,Soap,Lisaborough,2021-05-28,14,38.26
655,961,549,Bacon,Karachester,2021-08-08,14,219.15
296,814,481,Computer,Smithmouth,2023-02-27,12,196.56
383,1613,330,Bike,Marioshire,2021-04-22,17,305.14
159,1279,317,Pants,Ashleyberg,2022-05-19,13,177.66
188,314,334,Fish,Smithburgh,2024-07-22,29,214.41
210,207,535,Towels,Samuelland,2021-09-04,10,68.54
280,1380,76,Sausages,Victoriafurt,2025-10-22,25,170.2
338,579,47,Gloves,Brownfort,2023-07-23,5,191.84
701,1359,94,Bacon,Rangelmouth,2021-09-11,12,22.4
38,1717,214,Towels,New Marissachester,2022-12-11,29,327.27
293,1694,530,Chair,East Johnnyport,2023-11-09,24,116.69
709,706,459,Hat,New Andresport,2021-03-27,7,195.77
694,194,568,Sausages,Obrienstad,2021-08-18,21,234.7
266,297,78,Computer,Hallshire,2022-12-23,14,59.87
799,343,432,Bike,South Grace,2021-01-27,2,58.27
543,265,453,Towels,East Sarah,2023-08-28,14,160.77
791,804,125,Bacon,North Rodneyhaven,2022-12-31,16,141.57
769,334,141,Table,Stevensonstad,2021-12-03,21,71.91
287,1076,424,Salad,South Alyssafort,2024-06-02,20,283.39
587,1727,157,Car,Port Amberstad,2022-12-21,27,296.96
961,81,541,Chicken,West Sara,2021-07-27,14,112.89
702,142,576,Chair,Garrettmouth,2023-04-08,24,76.44
501,53,393,Soap,Lake Michaelburgh,2023-12-04,29,281.78
557,1477,338,Soap,Kellyborough,2021-10-21,7,83.3
907,1052,524,Pizza,Port Josefort,2023-07-06,23,313.76
772,1520,194,Bike,Durantown,2021-11-30,30,332.69
542,1364,92,Chips,Obrienside,2021-07-13,25,144.37
555,106,61,Sausages,North Mary,2023-03-19,6,73.98
362,1933,175,Salad,North Roystad,2023-04-16,3,266.32
919,1171,50,Tuna,Kevinhaven,2025-07-20,11,233.72
351,1556,163,Mouse,South Edwardshire,2025-09-18,27,197.53
416,483,229,Pizza,Port Ryanmouth,2022-07-21,24,143.63
186,205,53,Chips,Millerland,2025-11-21,27,84.3
826,631,81,Bacon,New Robertport,2025-01-18,19,186.65
783,1987,151,Pizza,South Pamela,2023-07-31,15,88.12
13,470,300,Fish,Brownchester,2022-02-04,12,132.35
69,738,373,Keyboard,East Shelleyburgh,2024-10-12,24,38.54
444,302,326,Sausages,East Michael,2023-05-17,22,175.66
757,1365,78,Ball,North Amber,2023-08-22,10,122.19
31,763,539,Cheese,Taylorland,2025-08-19,2,34.66
840,763,448,Bacon,Micheleville,2021-04-14,23,15.74
872,628,540,Cheese,South Jillton,2025-02-02,14,169.9
136,1579,575,Fish,North Jenniferberg,2022-04-06,18,159.17
398,1678,216,Mouse,South Scottbury,2024-10-15,30,71.6
770,291,514,Cheese,Joestad,2025-01-08,18,198.12
482,807,554,Pants,West Debra,2024-04-02,3,241.8
423,1898,69,Tuna,Bentleystad,2021-11-01,15,157.89
689,1415,299,Soap,Bethstad,2022-11-22,6,30.28
178,535,512,Ball,Patelberg,2024-04-17,5,150.24
976,227,205,Gloves,Peggyhaven,2024-07-05,17,234.78
695,188,516,Sausages,Lake Michael,2023-11-27,28,118.96
571,472,109,Cheese,South Sydney,2023-05-03,28,173.2
686,1843,423,Computer,West Rodneybury,2023-04-29,18,76.89
202,1700,526,Chips,North Kaylee,2023-10-21,29,31.1
995,1669,462,Chair,Markchester,2025-05-13,4,288.37
784,14,391,Mouse,South Williamstad,2021-08-21,6,24.9
254,429,594,Table,North Alexis,2021-08-31,3,167.68
357,187,499,Ball,Janetown,2025-10-09,16,75.3
583,1569,537,Keyboard,East Sarahbury,2021-04-05,16,213.73
479,1634,81,Ball,South Paulview,2024-03-17,2,262.99
560,289,155,Chicken,Sextonton,2023-10-21,19,210.28
754,285,330,Chips,Rosefurt,2022-05-21,30,84.45
208,1871,593,Pants,Lake Melissa,2023-10-29,9,205.99
916,112,400,Salad,West Jacqueline,2022-05-10,25,349.14
767,1259,321,Ball,Howellside,2025-07-10,16,177.83
404,1152,64,Chicken,Danielstown,2022-12-15,14,42.79
185,763,91,Cheese,Johnsonborough,2024-11-12,26,172.44
858,1275,456,Cheese,New Maryside,2025-03-28,26,274.5
132,1722,386,Sausages,Port Catherinemouth,2024-03-21,15,177.89
447,1866,91,Mouse,Port Dalefort,2024-11-19,5,315.38
748,836,240,Bacon,Wardberg,2025-05-12,20,26.26
103,1650,211,Bike,Petersview,2025-05-02,1,328.12
290,531,83,Shoes,Turnermouth,2021-03-08,28,288.45
713,109,519,Fish,Joshuaborough,2022-10-22,18,152.43
943,510,276,Table,Taylorstad,2024-11-08,15,315.26
797,747,359,Shirt,Lake Nathan,2022-03-12,10,46.62
220,971,154,Cheese,Lake Bruce,2021-01-17,7,172.93
250,1690,558,Mouse,Brandonfort,2024-11-20,7,297.17
30,101,509,Towels,Robertsside,2023-02-21,23,214.15
810,243,355,Mouse,North Steven,2023-11-09,3,175.18
981,876,149,Shoes,South Levi,2022-07-27,24,164.97
521,480,117,Ball,South Donna,2025-06-21,9,187.9
954,1597,174,Tuna,North Omar,2022-06-26,2,311.31
467,663,192,Car,Jenniferberg,2025-06-18,14,192.22
322,1448,418,Hat,Curtismouth,2022-12-31,30,294.69
332,680,529,Car,Jamesmouth,2023-12-09,21,331.77
23,782,526,Hat,Christineside,2025-08-01,30,212.66
138,1614,397,Chair,North Sarah,2023-10-07,2,293.89
92,3,367,Car,Michaelfurt,2024-04-02,10,107.62
675,530,182,Chips,New Kristinport,2024-11-25,15,129.86
968,1086,511,Tuna,Anthonyton,2024-10-14,0,86.85
537,1628,35,Car,New Christopher,2025-11-05,9,272.3
303,1745,281,Keyboard,Port Stacy,2024-12-19,8,106.53
376,1232,52,Chips,Alexland,2022-08-21,13,100.5
710,1388,435,Mouse,West Shannon,2024-04-10,25,293.33
170,22,427,Pizza,Bradleyton,2024-07-12,27,250.46
932,1275,275,Cheese,Phelpsbury,2022-02-21,28,148.66
659,47,401,Salad,Port Johnfurt,2023-07-30,9,23.55
564,241,564,Table,Port Courtney,2025-05-28,5,50.14
669,1272,510,Fish,Payneside,2025-06-02,1,214.36
995,1105,511,Chair,West Debra,2021-11-20,22,163.28
307,1088,219,Bacon,West Lisa,2021-07-25,26,137.9
452,974,264,Keyboard,East Travis,2024-05-01,2,148.68
561,130,302,Chicken,Lewisborough,2024-11-23,6,118.49
865,146,235,Table,Cookton,2024-06-09,17,168.15
692,1281,314,Sausages,North Tonyport,2025-06-26,15,211.12
538,1307,46,Towels,Michaelaberg,2025-11-08,27,327.16
332,1414,263,Computer,Royhaven,2022-08-20,14,74.94
443,1299,521,Chicken,South Zachary,2025-01-31,22,74.21
746,1457,15,Hat,Jamesborough,2021-02-27,6,275.26
703,1933,77,Shirt,Port Stephanieville,2024-05-24,29,326.74
859,1853,110,Cheese,Leachberg,2022-08-21,28,313.45
382,1293,72,Fish,Lake Stevenberg,2023-06-28,4,225.18
776,837,163,Cheese,Georgetown,2024-04-03,27,252.0
28,311,463,Cheese,Markchester,2024-11-22,27,319.69
535,487,8,Chair,Lake Bradleyburgh,2025-06-08,22,31.5
371,86,324,Bike,Joneschester,2022-07-06,14,251.76
93,576,453,Salad,East Ronaldmouth,2022-04-07,22,70.94
979,1981,17,Shirt,Nicolehaven,2022-12-09,26,59.15
809,1615,295,Shoes,East Lisaberg,2022-10-30,11,124.38
102,1859,34,Gloves,Gardnerville,2025-01-27,26,52.72
30,1213,146,Table,New Travisbury,2025-10-21,10,33.37
327,787,29,Keyboard,West Sandra,2023-11-07,11,21.47
594,1121,55,Cheese,Mcdonaldview,2021-04-09,22,287.41
943,911,425,Shirt,North Jasonmouth,2021-02-02,0,296.38
932,1056,339,Tuna,Jessicaton,2025-04-04,19,39.41
865,1085,177,Hat,Kurttown,2025-08-15,11,36.17
883,132,441,Fish,Meredithtown,2022-07-03,28,293.86
754,1883,529,Car,West Charleshaven,2022-08-15,19,206.83
125,1870,375,Computer,Lake Rebeccastad,2024-06-16,15,159.79
376,709,456,Chicken,East Bruceton,2024-12-12,10,267.39
951,1997,78,Soap,New Nicole,2022-04-01,15,294.8
581,1098,516,Bike,Smithbury,2022-09-06,20,84.8
389,664,333,Chicken,New Julieland,2021-01-24,28,78.68
236,732,519,Hat,East Matthewland,2022-07-23,6,14.73
643,183,130,Gloves,Taylorland,2022-04-14,28,274.81
869,1366,108,Bike,Port Brooke,2024-09-19,14,255.92
199,1607,95,Bike,Adamsport,2024-06-09,25,267.85
902,650,155,Fish,New Davidbury,2024-02-25,25,323.22
930,1997,309,Hat,Laurastad,2021-06-23,13,263.0
315,928,15,Cheese,Ryanchester,2025-03-08,23,259.76
512,106,194,Chips,Wintersshire,2021-08-06,17,263.34
46,264,477,Mouse,Bellfurt,2024-03-25,4,317.61
351,1320,564,Mouse,Hartville,2023-10-20,0,265.17
580,605,85,Chair,East Paulstad,2025-01-06,12,79.52
895,789,583,Chips,Lake Julia,2023-05-10,18,338.19
156,471,110,Chicken,North Davidshire,2021-03-13,17,135.46
734,748,358,Mouse,West Lauraton,2024-09-02,29,338.83
657,901,347,Pants,South Brookeland,2025-11-12,13,210.45
834,1678,176,Keyboard,New Thomas,2021-08-20,27,142.67
891,317,549,Bacon,New Christopher,2023-03-05,17,341.1
420,1935,182,Chair,Humphreyview,2025-10-21,0,331.5
59,514,446,Ball,North Stephaniefurt,2024-01-20,27,198.16
354,982,371,Salad,Saraland,2022-10-03,1,186.16
361,1259,102,Bacon,Romerohaven,2023-01-28,0,67.66
844,1362,301,Bacon,New Daniel,2023-03-31,18,15.97
393,838,318,Gloves,Vasquezmouth,2023-08-11,1,124.22
552,1148,131,Shirt,Jonathanburgh,2025-01-20,9,219.63
366,842,494,Fish,Grantshire,2024-05-24,29,137.51
683,1538,544,Tuna,West Brittanyburgh,2023-09-05,15,76.99
964,674,240,Bacon,Wallaceberg,2024-06-27,13,12.16
428,204,322,Gloves,Port Brianmouth,2025-12-11,25,318.13
876,1124,22,Bacon,Heathfort,2022-10-22,17,88.16
553,1832,206,Fish,Danielchester,2022-01-16,9,327.45
256,764,388,Soap,Mooreberg,2022-06-03,14,65.98
789,1703,310,Bike,Ritahaven,2025-03-04,1,323.8
703,928,283,Keyboard,Velasquezburgh,2022-12-18,27,276.94
192,490,60,Car,Owensstad,2025-04-30,11,318.7
655,1461,219,Keyboard,Gordontown,2025-09-22,17,217.16
123,225,4,Towels,South Pamela,2023-09-20,28,335.3
104,760,384,Mouse,East Michellefort,2025-05-30,2,75.2
676,1944,530,Towels,Port Mary,2024-11-06,2,31.66
589,447,493,Chair,Clarkeville,2024-05-14,8,48.23
274,1189,461,Pizza,West Shane,2022-04-30,5,276.42
478,915,30,Chips,Goodmanfurt,2023-04-20,3,140.2
725,1352,140,Fish,North Gregory,2022-02-01,24,269.84
908,1966,85,Salad,West Julieburgh,2025-04-09,9,163.53
770,998,128,Pizza,Port Christopherburgh,2023-04-27,4,215.33
888,315,447,Keyboard,South Jonathanmouth,2021-06-22,27,167.5
178,1656,316,Table,South Connieville,2022-06-16,17,28.82
130,1978,167,Towels,South Kellyfort,2023-01-16,2,84.74
877,574,10,Chips,Lake Alyssa,2025-05-21,18,282.41
279,311,51,Chair,North Amanda,2023-06-17,6,49.56
21,128,385,Hat,North Christopher,2022-02-16,24,332.79145781498033
370,746,40,Sausages,Garytown,2025-02-23,5,324.23
726,467,7,Towels,Jenniferhaven,2023-05-08,14,123.32
589,1077,132,Pants,West Breanna,2022-09-29,19,260.11
785,380,184,Chair,Mooretown,2021-02-24,23,193.43
343,762,29,Bacon,Harrisburgh,2024-08-07,20,185.3
687,1173,584,Shirt,South Dana,2024-01-30,22,86.25
185,1735,583,Tuna,Port Jorge,2023-10-14,17,23.83
206,334,12,Shoes,Lake Erikaside,2024-02-02,14,80.51
248,257,144,Pants,North Elizabeth,2025-08-11,15,266.93
158,106,307,Pizza,Toddbury,2021-04-21,24,77.83
175,898,505,Salad,North Laurafurt,2025-09-13,21,255.61
474,1804,571,Pizza,Johnville,2024-07-06,17,185.46
425,1007,164,Cheese,Pruittmouth,2022-01-25,0,234.59
417,1900,256,Ball,Moraleshaven,2025-05-24,11,158.45
511,1699,65,Table,West Thomasbury,2023-07-23,21,160.97
424,1779,436,Keyboard,Megantown,2025-06-30,1,258.24
275,131,168,Gloves,Jessicahaven,2022-11-20,3,293.42
67,1710,544,Sausages,East Shawn,2022-03-12,19,233.35
875,168,171,Bike,Ramirezfurt,2023-06-15,2,162.97
804,1215,143,Pizza,Lake Sarahberg,2025-03-19,8,81.95
60,551,112,Computer,Lake Logan,2025-11-16,1,331.71
75,13,240,Chair,South Marie,2024-09-23,28,346.38
691,531,370,Ball,South Janetfurt,2024-11-27,30,285.74
536,1344,284,Ball,Allenland,2023-06-29,25,53.7
685,996,381,Hat,Maryton,2025-07-19,9,97.87
242,1465,386,Chicken,Bakerton,2024-02-27,25,275.26
6,1612,531,Bike,Bairdfurt,2021-03-24,24,40.91
955,160,509,Ball,Mayoborough,2025-10-21,12,283.27
242,1144,273,Pants,East Karenmouth,2023-09-24,30,208.13
579,1187,591,Car,Port Jessicastad,2021-12-31,13,348.27
44,514,307,Chips,North Lori,2024-02-23,21,295.65
997,1197,317,Pizza,Jessicachester,2025-06-25,26,340.37
358,746,302,Towels,Andersonville,2024-10-03,7,64.11
998,56,319,Ball,Port Danielleberg,2021-06-07,10,47.4
520,1955,391,Soap,Priscillaport,2023-06-11,24,245.97
655,1817,336,Bike,New Ericaton,2023-01-08,18,16.54
116,1528,553,Bacon,Reyesfort,2022-11-17,24,109.69
206,506,310,Pants,South Darrellberg,2023-05-27,23,166.89
65,806,416,Shirt,East Sara,2021-09-27,10,103.69
235,871,397,Sausages,East Joshuaton,2023-04-17,19,188.88
130,1199,524,Shirt,Christopherstad,2023-11-18,15,306.64
498,662,200,Salad,Morganborough,2023-11-18,6,158.28
921,192,43,Towels,Margaretland,2025-08-25,15,169.31
936,719,422,Mouse,South Matthewtown,2022-12-30,29,277.88
787,358,71,Keyboard,West Tylerland,2024-03-31,10,340.39
375,1175,445,Mouse,South Kaylee,2025-10-07,11,201.16
194,1147,300,Ball,Cynthiafurt,2023-12-03,0,150.5
689,768,38,Salad,Schmidtbury,2021-05-04,9,335.34
301,640,381,Bike,West Jimmyburgh,2024-12-18,23,252.42
409,77,240,Chicken,Katieview,2021-08-19,29,262.4
97,859,208,Cheese,Jacksonburgh,2022-01-04,25,11.6
43,1722,505,Salad,New Scott,2022-04-16,15,54.66
79,1364,435,Chicken,East Jillhaven,2023-06-16,19,311.86
472,1599,85,Chicken,South Mitchellport,2023-01-13,9,283.16
224,678,439,Chips,Port Travis,2021-08-01,9,260.43
541,1330,190,Gloves,Petersonland,2021-08-20,15,155.12
192,376,282,Fish,Meyersborough,2025-01-15,30,34.4
390,787,113,Bacon,New Michael,2023-02-12,24,69.69
45,864,30,Salad,Youngbury,2022-06-16,11,300.13
794,1747,568,Cheese,New Davidmouth,2021-03-24,7,259.29
322,390,416,Computer,New Heatherport,2025-01-15,1,291.53
561,29,438,Keyboard,Kellytown,2021-03-30,4,148.9
511,851,57,Soap,Port Audrey,2025-01-31,27,64.32
528,1942,130,Hat,Baileyshire,2023-03-28,19,211.6
675,1418,303,Car,West Lori,2023-12-08,4,280.46
744,256,49,Pants,East Bradley,2022-03-31,22,336.0
713,971,409,Computer,East Catherine,2021-12-01,7,118.43
152,1443,340,Cheese,South Jamesmouth,2022-12-25,4,115.26
559,233,209,Bike,North Julie,2021-01-15,10,106.81
111,1598,273,Hat,West Heidi,2023-02-27,1,297.37
769,793,119,Bacon,Victoriaburgh,2021-08-30,7,343.29
657,1077,156,Shirt,South Marcochester,2022-05-06,27,109.45
426,1401,193,Table,Kathleenville,2023-02-07,14,185.72
701,310,195,Tuna,West Patrick,2021-12-28,8,36.16
399,881,270,Cheese,Beltranmouth,2025-10-22,20,309.2
682,1456,352,Bike,Shawton,2023-09-20,23,144.88
650,555,55,Fish,Port Michelle,2021-12-28,14,119.57
767,1604,471,Tuna,Garciaberg,2022-07-25,14,315.57
